state,name,lat,lon
SC,St. George,33.186073,-80.57946
SC,St. Matthews,33.66464,-80.778753
SC,St. Stephen,33.404635,-79.926406
SC,Salem,34.887923,-82.975224
SC,Salley,33.566896,-81.303661
SC,Saluda,34.001172,-81.771638
SC,Sandy Springs,34.602519,-82.750927
SC,Sangaree,33.032732,-80.125292
SC,Sans Souci,34.890783,-82.422996
SC,Santee,33.481317,-80.477921
SC,Saxon,34.961107,-81.96928
SC,Scotia,32.680498,-81.243273
SC,Scranton,33.917295,-79.74411
SC,Seabrook,32.534779,-80.756237
SC,Seabrook Island,32.575013,-80.182045
SC,Sellers,34.282594,-79.472295
SC,Seneca,34.681059,-82.965604
SC,Seven Oaks,34.046248,-81.14086
SC,Sharon,34.952023,-81.343523
SC,Sheldon,32.595532,-80.79945
SC,Shell Point,32.37564,-80.753767
SC,Shiloh,33.948159,-80.018913
SC,Silverstreet,34.217712,-81.714608
SC,Simpsonville,34.729034,-82.257523
SC,Six Mile,34.80933,-82.811643
SC,Slater-Marietta,35.037489,-82.49094
SC,Smoaks,33.089453,-80.81421
SC,Smyrna,35.042007,-81.40942
SC,Snelling,33.244301,-81.475028
SC,Socastee,33.687395,-79.00886
SC,Society Hill,34.509815,-79.853535
SC,South Congaree,33.90948,-81.13754
SC,Southern Shops,34.982149,-81.990922
SC,South Sumter,33.885452,-80.337858
SC,South Union,34.559549,-83.048967
SC,Spartanburg,34.945627,-81.925944
SC,Springdale,34.690418,-80.776328
SC,Springdale,33.960007,-81.112059
SC,Springfield,33.496737,-81.279493
SC,Starr,34.37789,-82.695327
SC,Startex,34.929355,-82.094717
SC,Stateburg,33.974866,-80.52594
SC,Stuckey,33.73219,-79.513122
SC,Sullivan's Island,32.770949,-79.831136
SC,Summerton,33.601475,-80.352648
SC,Summerville,33.005836,-80.179306
SC,Summit,33.924636,-81.422583
SC,Sumter,33.940848,-80.395543
SC,Surfside Beach,33.609651,-78.97754
SC,Swansea,33.740016,-81.104523
SC,Sycamore,33.034926,-81.222535
SC,Tamassee,34.879824,-83.014034
SC,Tatum,34.64382,-79.58671
SC,Taylors,34.914312,-82.313906
SC,Tega Cay,35.034576,-81.01672
SC,The Cliffs Valley,35.13951,-82.436034
SC,Tigerville,35.065051,-82.369918
SC,Timmonsville,34.133427,-79.940811
SC,Tradesville,34.770941,-80.55022
SC,Travelers Rest,34.959971,-82.444972
SC,Trenton,33.740557,-81.840937
SC,Troy,33.991876,-82.297895
SC,Turbeville,33.889544,-80.01615
SC,Ulmer,33.102145,-81.209005
SC,Union,34.723461,-81.624816
SC,Unity,34.801557,-80.691777
SC,Utica,34.675985,-82.922099
SC,Valley Falls,35.00657,-81.968913
SC,Vance,33.436403,-80.420202
SC,Van Wyck,34.855638,-80.829313
SC,Varnville,32.852032,-81.080228
SC,Wade Hampton,34.882735,-82.331715
SC,Wagener,33.651301,-81.3626
SC,Walhalla,34.769515,-83.055469
SC,Wallace,34.723112,-79.840328
SC,Walterboro,32.900928,-80.675944
SC,Ward,33.857297,-81.731334
SC,Ware Place,34.624718,-82.384822
SC,Ware Shoals,34.387806,-82.24327
SC,Warrenville,33.547049,-81.801689
SC,Waterloo,34.3562,-82.057213
SC,Watts Mills,34.516356,-81.985618
SC,Wedgefield,33.880853,-80.515874
SC,Welcome,34.814308,-82.471763
SC,Wellford,34.957955,-82.095301
SC,West Columbia,33.99013,-81.099354
SC,Westminster,34.666556,-83.090658
SC,West Pelzer,34.64466,-82.471767
SC,West Union,34.756041,-83.044142
SC,White Knoll,33.888025,-81.238637
SC,Whitmire,34.504069,-81.614157
SC,Whitney,34.983624,-81.92237
SC,Wilkinson Heights,33.491877,-80.828535
SC,Williams,33.034143,-80.842844
SC,Williamston,34.619506,-82.478418
SC,Willington,33.965101,-82.450293
SC,Williston,33.401663,-81.421899
SC,Windsor,33.480937,-81.513652
SC,Winnsboro,34.370316,-81.090778
SC,Winnsboro Mills,34.356227,-81.070557
SC,Wisacky,34.146577,-80.191409
SC,Woodfield,34.059194,-80.930611
SC,Woodford,33.668703,-81.111955
SC,Woodruff,34.745097,-82.037454
SC,Wyboo,33.565715,-80.215296
SC,Yemassee,32.708,-80.869472
SC,York,34.998347,-81.233066
SC,Zion,34.258838,-79.311711
SD,Aberdeen,45.464678,-98.468104
SD,Agar,44.839735,-100.07345
SD,Agency Village,45.581339,-97.072037
SD,Akaska,45.331026,-100.120861
SD,Albee,45.051287,-96.553535
SD,Alcester,43.027607,-96.626844
SD,Alexandria,43.654039,-97.779917
SD,Allen,43.279136,-101.92651
SD,Alpena,44.183378,-98.368362
SD,Altamont,44.84078,-96.690152
SD,Anderson,43.519435,-96.614197
SD,Andover,45.410217,-97.903706
SD,Angostura,43.318924,-103.390707
SD,Antelope,43.309667,-100.62992
SD,Ardmore,43.019192,-103.654266
SD,Arlington,44.363514,-97.133822
SD,Armour,43.319339,-98.344149
SD,Artas,45.887226,-99.806799
SD,Artesian,44.007895,-97.923709
SD,Ashland Heights,44.133411,-103.123712
SD,Ashton,44.993056,-98.499111
SD,Astoria,44.557732,-96.546499
SD,Aurora,44.282313,-96.686805
SD,Aurora Center,43.527155,-98.589466
SD,Avon,43.005203,-98.059262
SD,Badger,44.485502,-97.207868
SD,Baltic,43.760051,-96.736898
SD,Bancroft,44.489368,-97.750501
SD,Batesland,43.127142,-102.101851
SD,Bath,45.469158,-98.323562
SD,Bath Corner,45.462689,-98.332896
SD,Belle Fourche,44.663798,-103.859143
SD,Belvidere,43.832224,-101.271118
SD,Beresford,43.079646,-96.780224
SD,Big Stone City,45.308728,-96.472606
SD,Bijou Hills,43.528479,-99.143858
SD,Bison,45.52355,-102.467716
SD,Blackhawk,44.15138,-103.334003
SD,Blucksberg Mountain,44.359344,-103.453787
SD,Blumengard Colony,45.241538,-99.169977
SD,Blunt,44.51594,-99.988556
SD,Bonesteel,43.077503,-98.946762
SD,Bon Homme Colony,42.864698,-97.705191
SD,Boulder Canyon,44.397099,-103.604611
SD,Bowdle,45.451258,-99.656501
SD,Box Elder,44.11094,-103.081066
SD,Bradley,45.090408,-97.641945
SD,Brandon,43.592908,-96.583769
SD,Brandt,44.666933,-96.625156
SD,Brant Lake,43.930827,-96.943534
SD,Brant Lake South,43.91086,-96.940771
SD,Brentford,45.159204,-98.322555
SD,Brentwood Colony,45.154795,-99.302168
SD,Bridger,44.542142,-101.913642
SD,Bridgewater,43.55021,-97.498384
SD,Bristol,45.343778,-97.744959
SD,Britton,45.792371,-97.75289
SD,Broadland,44.493825,-98.346556
SD,Brookings,44.302325,-96.786483
SD,Bruce,44.437787,-96.890642
SD,Bryant,44.589903,-97.467281
SD,Buffalo,45.586374,-103.54345
SD,Buffalo Chip,44.416588,-103.405873
SD,Buffalo Gap,43.492163,-103.315291
SD,Bullhead,45.772788,-101.081389
SD,Burbank,42.74608,-96.832718
SD,Burke,43.182821,-99.292304
SD,Bushnell,44.327416,-96.642373
SD,Butler,45.261992,-97.71161
SD,Cameron Colony,43.187805,-97.262696
SD,Camp Crook,45.550073,-103.974931
SD,Camrose Colony,44.934285,-98.220169
SD,Canistota,43.597757,-97.292582
SD,Canova,43.881257,-97.503958
SD,Canton,43.30313,-96.585577
SD,Caputa,43.996035,-102.984619
SD,Carthage,44.1648,-97.72028
SD,Castlewood,44.724158,-97.03092
SD,Cavour,44.369329,-98.042096
SD,Cedar Grove Colony,43.531623,-98.806421
SD,Centerville,43.116535,-96.959477
SD,Central City,44.368578,-103.770511
SD,Chamberlain,43.798663,-99.329584
SD,Chancellor,43.37184,-96.987274
SD,Chelsea,45.167557,-98.743376
SD,Cherry Creek,44.604741,-101.499298
SD,Chester,43.899587,-96.927819
SD,Claire City,45.856619,-97.103531
SD,Claremont,45.671419,-98.015617
SD,Claremont Colony,44.712909,-96.951236
SD,Clark,44.880911,-97.734839
SD,Clark Colony,44.791361,-97.981454
SD,Clearfield Colony,43.143876,-98.142073
SD,Clear Lake,44.75629,-96.690239
SD,Clear Lake,45.70436,-97.355801
SD,Cloverleaf Colony,44.183904,-97.538334
SD,Collins Colony,44.547767,-97.701267
SD,Colman,43.983473,-96.814745
SD,Colome,43.259904,-99.717268
SD,Colonial Pine Hills,44.013742,-103.314912
SD,Colton,43.787501,-96.928552
SD,Columbia,45.614824,-98.31064
SD,Conde,45.157301,-98.095456
SD,Corn Creek,43.575749,-101.208522
SD,Corona,45.335225,-96.764581
SD,Corsica,43.422183,-98.40745
SD,Cottonwood,43.970396,-101.904083
SD,Cow Creek,44.549327,-100.467967
SD,Cresbard,45.16941,-98.947658
SD,Crocker,45.114064,-97.770814
SD,Crook City,44.438089,-103.643409
SD,Crooks,43.659253,-96.809579
SD,Custer,43.766979,-103.601102
SD,Dakota Dunes,42.490311,-96.483992
SD,Dallas,43.237834,-99.517511
SD,Dante,43.039897,-98.185552
SD,Davis,43.259528,-96.994506
SD,Deadwood,44.387048,-103.720742
SD,Deerfield Colony,45.587368,-98.899548
SD,Dell Rapids,43.824824,-96.71459
SD,Delmont,43.266638,-98.159153
SD,De Smet,44.386148,-97.549688
SD,Dimock,43.477376,-97.987137
SD,Doland,44.894491,-98.099854
SD,Dolton,43.491093,-97.384798
SD,Draper,43.926161,-100.53718
SD,Dudley,43.308156,-103.819218
SD,Dupree,45.049479,-101.601316
SD,Eagle Butte,44.994388,-101.231758
SD,Eden,45.616766,-97.419712
SD,Edgemont,43.297362,-103.832336
SD,Egan,44.000333,-96.648538
SD,Elk Point,42.681224,-96.68048
SD,Elkton,44.235074,-96.479409
SD,Emery,43.602,-97.619494
SD,Enemy Swim,45.429367,-97.286856
SD,Erwin,44.488024,-97.440858
SD,Estelline,44.576766,-96.901082
SD,Ethan,43.546305,-97.983399
SD,Eureka,45.771153,-99.620686
SD,Evergreen Colony,45.12171,-99.042528
SD,Fairburn,43.686941,-103.208692
SD,Fairfax,43.028049,-98.888945
SD,Fairview,43.222028,-96.487402
SD,Faith,45.025776,-102.036343
SD,Farmer,43.725301,-97.68905
SD,Faulkton,45.034155,-99.126732
SD,Fedora,44.006667,-97.789562
SD,Ferney,45.334553,-98.093868
SD,Flandreau,44.045458,-96.601772
SD,Florence,45.054789,-97.326313
SD,Fordham Colony,44.767701,-97.906933
SD,Forestburg,44.021201,-98.103233
SD,Fort Pierre,44.366596,-100.382329
SD,Fort Thompson,44.054922,-99.404829
SD,Frankfort,44.877664,-98.309239
SD,Frederick,45.831883,-98.506703
SD,Freeman,43.347525,-97.430791
SD,Fruitdale,44.669209,-103.69547
SD,Fulton,43.72883,-97.822628
SD,Gann Valley,44.033506,-98.988421
SD,Garden City,44.959263,-97.580412
SD,Garretson,43.714831,-96.503307
SD,Gary,44.794102,-96.457419
SD,Gayville,42.888933,-97.173726
SD,Geddes,43.254045,-98.697373
SD,Gettysburg,45.005982,-99.953904
SD,Glendale Colony,44.797979,-98.286852
SD,Glenham,45.532994,-100.271118
SD,Golden View Colony,43.695418,-97.443644
SD,Goodwin,44.877514,-96.849701
SD,Graceville Colony,43.92886,-97.284002
SD,Grassland Colony,45.668242,-98.796458
SD,Grass Ranch Colony,43.650011,-98.883619
SD,Green Grass,45.156622,-101.286973
SD,Green Valley,44.038969,-103.111585
SD,Greenwood Colony,43.214478,-98.153624
SD,Gregory,43.229989,-99.420863
SD,Grenville,45.466992,-97.390231
SD,Groton,45.451677,-98.100076
SD,Hamill,43.594048,-99.693197
SD,Harrisburg,43.434456,-96.712387
SD,Harrison,43.431129,-98.526711
SD,Harrold,44.525781,-99.741644
SD,Hartford,43.61954,-96.936994
SD,Hayti,44.658356,-97.20473
SD,Hazel,44.758225,-97.380991
SD,Hecla,45.882139,-98.1519
SD,Henry,44.880856,-97.461557
SD,Hermosa,43.839691,-103.192958
SD,Herreid,45.837808,-100.074684
SD,Herrick,43.115017,-99.188214
SD,Hetland,44.377229,-97.23467
SD,Highmore,44.52137,-99.439332
SD,Hill City,43.931815,-103.568736
SD,Hillcrest Colony,44.942469,-97.667189
SD,Hillside Colony,44.73832,-98.047318
SD,Hillsview,45.661968,-99.560659
SD,Hitchcock,44.629367,-98.408206
SD,Horse Creek,43.532965,-100.741923
SD,Hosmer,45.578787,-99.473642
SD,Hot Springs,43.41953,-103.465089
SD,Hoven,45.241615,-99.777521
SD,Howard,44.011656,-97.524566
SD,Hudson,43.130108,-96.455618
SD,Humboldt,43.64494,-97.07452
SD,Hurley,43.279327,-97.089437
SD,Huron,44.362341,-98.209571
SD,Huron Colony,44.563437,-98.205468
SD,Hutterville Colony,45.266322,-98.211516
SD,Ideal,43.540003,-99.921751
SD,Interior,43.727274,-101.983298
SD,Ipswich,45.443459,-99.029995
SD,Irene,43.083705,-97.157586
SD,Iroquois,44.367859,-97.849532
SD,Isabel,45.393744,-101.431515
SD,Jamesville Colony,43.101534,-97.481777
SD,Java,45.503819,-99.883882
SD,Jefferson,42.604266,-96.566089
SD,Johnson Siding,44.084565,-103.437985
SD,Kadoka,43.828613,-101.501241
SD,Kaylor,43.193624,-97.844102
SD,Kenel,45.854496,-100.459222
SD,Kennebec,43.903477,-99.862001
SD,Keystone,43.894935,-103.42679
SD,Kidder,45.88171,-97.713849
SD,Kimball,43.746962,-98.956559
SD,Kranzburg,44.888855,-96.909348
SD,Kyle,43.42475,-102.179586
SD,La Bolt,45.049038,-96.675163
SD,Lake Andes,43.155521,-98.536706
SD,Lake City,45.724753,-97.414023
SD,Lake Madison,43.955116,-97.026614
SD,Lake Norden,44.580057,-97.211569
SD,Lake Poinsett,44.572462,-97.108429
SD,Lake Preston,44.361663,-97.375992
SD,Lakeview Colony,43.220202,-98.456374
SD,Lane,44.069689,-98.42462
SD,Langford,45.602279,-97.830224
SD,Lantry,45.018387,-101.432875
SD,La Plant,45.128207,-100.640898
SD,Lead,44.352762,-103.767111
SD,Lebanon,45.068784,-99.76638
SD,Lemmon,45.93835,-102.159803
SD,Lennox,43.34951,-96.893689
SD,Leola,45.721139,-98.938466
SD,Lesterville,43.038603,-97.590613
SD,Letcher,43.900282,-98.146357
SD,Little Eagle,45.68507,-100.794794
SD,Long Hollow,45.683459,-97.158649
SD,Long Lake,45.856661,-99.205788
SD,Long Lake Colony,45.602553,-98.826007
SD,Loomis,43.792945,-98.104094
SD,Lower Brule,44.074134,-99.583754
SD,Lowry,45.315584,-99.981154
SD,Lyons,43.724889,-96.866168
SD,McIntosh,45.921044,-101.348558
SD,McLaughlin,45.813307,-100.810682
SD,Madison,44.006223,-97.108481
SD,Manderson-White Horse Creek,43.235039,-102.491511
SD,Mansfield,45.24648,-98.558154
SD,Marion,43.423571,-97.260549
SD,Martin,43.174879,-101.732324
SD,Marty,42.996489,-98.430196
SD,Marvin,45.260507,-96.915387
SD,Maverick Junction,43.40874,-103.395888
SD,Maxwell Colony,43.18244,-97.635148
SD,Mayfield Colony,44.694186,-97.581162
SD,Meadow View Addition,43.623712,-96.701189
SD,Meckling,42.840115,-97.06724
SD,Mellette,45.154391,-98.498355
SD,Menno,43.238489,-97.577437
SD,Midland,44.071067,-101.155442
SD,Milbank,45.219432,-96.633696
SD,Millbrook Colony,43.668098,-97.871005
SD,Miller,44.520028,-98.986177
SD,Millerdale Colony,44.397422,-99.110278
SD,Milltown,43.424753,-97.810895
SD,Mina,45.454528,-98.73919
SD,Mission,43.306273,-100.660908
SD,Mission Hill,42.920757,-97.279053
SD,Mitchell,43.730057,-98.029974
SD,Mobridge,45.540961,-100.434905
SD,Monroe,43.486533,-97.216671
SD,Montrose,43.699771,-97.184405
SD,Morningside,44.367629,-98.181393
SD,Morristown,45.938622,-101.71883
SD,Mound City,45.726179,-100.068837
SD,Mountain Plains,44.467003,-103.863573
SD,Mount Vernon,43.712676,-98.261186
SD,Murdo,43.889361,-100.714156
SD,Naples,44.771645,-97.513038
SD,Newdale Colony,44.290013,-96.524318
SD,New Effington,45.857577,-96.915005
SD,Newell,44.717454,-103.418329
SD,New Elm Spring Colony,43.48918,-97.828377
SD,New Holland,43.428675,-98.607331
SD,Newport Colony,45.679083,-97.932789
SD,New Underwood,44.097541,-102.846862
SD,New Witten,43.440641,-100.081957
SD,Nisland,44.673046,-103.553842
SD,Norfeld Colony,44.423263,-96.55617
SD,Norris,43.472289,-101.192798
SD,North Eagle Butte,45.021502,-101.230904
SD,North Sioux City,42.530926,-96.499552
SD,North Spearfish,44.510715,-103.904497
SD,Northville,45.155384,-98.579325
SD,Nunda,44.159852,-97.019394
SD,Oacoma,43.804516,-99.366082
SD,Oahe Acres,44.464816,-100.344913
SD,Oak Lane Colony,43.509897,-97.741244
SD,Oelrichs,43.182023,-103.233427
SD,Oglala,43.191562,-102.709676
SD,Okaton,43.852108,-100.881366
SD,Okreek,43.348475,-100.38866
SD,Ola,43.600503,-99.211375
SD,Old Elm Spring Colony,43.491801,-97.804332
SD,Oldham,44.228201,-97.309527
SD,Olivet,43.24303,-97.674674
SD,Onaka,45.19118,-99.464715
SD,Onida,44.704872,-100.067506
SD,Oral,43.406457,-103.261554
SD,Orient,44.90171,-99.088712
SD,Orland Colony,43.821573,-97.199015
SD,Ortley,45.334946,-97.204946
SD,Parker,43.397773,-97.133357
SD,Parkston,43.392946,-97.986424
SD,Parmelee,43.333681,-101.042951
SD,Pearl Creek Colony,44.326034,-97.918419
SD,Peever,45.54224,-96.956124
SD,Peever Flats,45.523388,-96.935548
SD,Pembrook Colony,45.372963,-98.993046
SD,Philip,44.0407,-101.664718
SD,Pickstown,43.067014,-98.529597
SD,Piedmont,44.217226,-103.375388
SD,Pierpont,45.495331,-97.832087
SD,Pierre,44.375163,-100.319996
SD,Pine Lakes Addition,43.551171,-96.635433
SD,Pine Ridge,43.026919,-102.552352
SD,Plainview Colony,45.581164,-99.011491
SD,Plankinton,43.715421,-98.483616
SD,Platte,43.386903,-98.843455
SD,Platte Colony,43.467898,-99.126223
SD,Pleasant Valley Colony,44.058869,-96.470966
SD,Poinsett Colony,44.64142,-96.900264
SD,Pollock,45.900515,-100.288525
SD,Porcupine,43.268525,-102.335259
SD,Prairie City,45.536054,-102.817088
SD,Prairiewood Village,45.509376,-98.419403
SD,Presho,43.907158,-100.05837
SD,Pringle,43.608994,-103.594582
SD,Provo,43.193653,-103.832937
SD,Pukwana,43.779139,-99.184293
SD,Quinn,43.98658,-102.126346
SD,Ramona,44.119872,-97.215415
SD,Rapid City,44.071071,-103.217924
SD,Rapid Valley,44.067458,-103.122315
SD,Ravinia,43.136496,-98.426833
SD,Raymond,44.910547,-97.937258
SD,Redfield,44.873315,-98.519214
SD,Ree Heights,44.515823,-99.200525
SD,Reliance,43.880401,-99.601172
SD,Renner Corner,43.648746,-96.702072
SD,Revillo,45.015315,-96.571104
SD,Richland,42.763417,-96.64785
SD,Riverside Colony,44.478097,-98.137241
SD,Rockham,44.90428,-98.823412
SD,Rockport Colony,43.581986,-97.843052
SD,Rolland Colony,44.3437,-96.59226
SD,Roscoe,45.450105,-99.336705
SD,Rosebud,43.238697,-100.815038
SD,Rosedale Colony,43.626716,-97.875335
SD,Rosholt,45.866192,-96.731776
SD,Roslyn,45.496614,-97.492699
SD,Roswell,44.005973,-97.697451
SD,Rowena,43.519088,-96.556151
SD,Running Water,42.782167,-97.981669
SD,Rustic Acres Colony,43.869779,-97.098962
SD,St. Charles,43.088126,-99.094883
SD,St. Francis,43.142605,-100.902786
SD,St. Lawrence,44.516607,-98.937878
SD,St. Onge,44.545747,-103.719856
SD,Salem,43.722825,-97.389306
SD,Scotland,43.148189,-97.719838
SD,Selby,45.50573,-100.032904
SD,Seneca,45.060804,-99.509165
SD,Shamrock Colony,44.620961,-97.965059
SD,Shannon Colony,43.982612,-97.425074
SD,Sherman,43.757545,-96.475742
SD,Shindler,43.467706,-96.635522
SD,Sicangu Village,43.013755,-100.575718
SD,Silver Lake Colony,44.865552,-97.608671
SD,Sinai,44.244494,-97.044031
SD,Sioux Falls,43.540696,-96.731962
SD,Sisseton,45.662499,-97.045293
SD,Smithwick,43.297581,-103.216297
SD,Soldier Creek,43.332643,-100.896809
SD,South Shore,45.10151,-96.930111
SD,Spearfish,44.492094,-103.819652
SD,Spencer,43.727466,-97.59111
SD,Spink Colony,44.744949,-98.289184
SD,Spring Creek,43.11537,-101.030689
SD,Spring Creek Colony,45.907694,-98.880645
SD,Springfield,42.86235,-97.896454
SD,Spring Lake Colony,44.23495,-97.174803
SD,Spring Valley Colony,44.039516,-98.881321
SD,Stephan,44.249138,-99.456674
SD,Stickney,43.589304,-98.437636
SD,Stockholm,45.103038,-96.798352
SD,Storla,43.862499,-98.352622
SD,Strandburg,45.044067,-96.760441
SD,Stratford,45.317449,-98.30434
SD,Sturgis,44.411998,-103.500609
SD,Summerset,44.193309,-103.342237
SD,Summit,45.305574,-97.039106
SD,Sunset Colony,45.809492,-97.885151
SD,Swift Bird,45.060062,-100.354509
SD,Tabor,42.947672,-97.65939
SD,Tea,43.455626,-96.823997
SD,Thunderbird Colony,45.191069,-99.262278
SD,Timber Lake,45.429414,-101.071434
SD,Tolstoy,45.208148,-99.613985
SD,Toronto,44.572404,-96.641368
SD,Trent,43.906265,-96.657813
SD,Tripp,43.22541,-97.965829
SD,Tschetter Colony,43.368277,-97.693282
SD,Tulare,44.738221,-98.508932
SD,Turton,45.048957,-98.097407
SD,Twin Brooks,45.208974,-96.785505
SD,Two Strike,43.216362,-100.908211
SD,Tyndall,42.98987,-97.864223
SD,Upland Colony,43.877143,-97.977538
SD,Utica,42.981085,-97.496661
SD,Vale,44.618315,-103.39868
SD,Valley Springs,43.582079,-96.46587
SD,Veblen,45.861989,-97.28691
SD,Verdon,45.244189,-98.09919
SD,Vermillion,42.7814,-96.925402
SD,Viborg,43.172235,-97.082427
SD,Vienna,44.703163,-97.50002
SD,Vilas,44.008433,-97.595616
SD,Virgil,44.290937,-98.4276
SD,Vivian,43.927267,-100.301123
SD,Volga,44.321853,-96.922261
SD,Volin,42.958621,-97.181185
SD,Wagner,43.07695,-98.291425
SD,Wakonda,43.008115,-97.105974
SD,Wakpala,45.659402,-100.535546
SD,Wall,43.994057,-102.24493
SD,Wallace,45.084459,-97.478129
SD,Wanblee,43.571404,-101.660917
SD,Ward,44.154813,-96.462592
SD,Warner,45.325174,-98.495239
SD,Wasta,44.069531,-102.446368
SD,Watertown,44.909188,-97.155685
SD,Waubay,45.334533,-97.305474
SD,Waverly,44.99867,-96.974135
SD,Webster,45.336562,-97.521829
SD,Wentworth,43.996945,-96.964546
SD,Wessington,44.455112,-98.69679
SD,Wessington Springs,44.080526,-98.571223
SD,West Brule,44.072742,-99.638363
SD,Westport,45.647806,-98.498118
SD,Westwood Colony,45.892867,-97.781406
SD,Wetonka,45.624216,-98.771741
SD,White,44.435904,-96.64601
SD,Whitehorse,45.274631,-100.901179
SD,White Horse,43.310101,-100.597686
SD,White Lake,43.72828,-98.712023
SD,White River,43.567068,-100.744875
SD,White Rock,45.924744,-96.576176
SD,White Rock Colony,45.910569,-96.635908
SD,Whitewood,44.461761,-103.638097
SD,Willow Lake,44.627901,-97.638057
SD,Wilmot,45.409104,-96.854561
SD,Winfred,43.998795,-97.361614
SD,Winner,43.377613,-99.855064
SD,Wolf Creek Colony,43.352777,-97.616014
SD,Wolsey,44.410763,-98.473892
SD,Wonderland Homes,44.204118,-103.344542
SD,Wood,43.497059,-100.480158
SD,Woonsocket,44.054198,-98.271711
SD,Worthing,43.330046,-96.768247
SD,Wounded Knee,43.143548,-102.368236
SD,Yale,44.433455,-97.987907
SD,Yankton,42.889751,-97.392687
TN,Adams,36.58281,-87.065113
TN,Adamsville,35.237529,-88.378383
TN,Alamo,35.782937,-89.116878
TN,Alcoa,35.80957,-83.975857
TN,Alexandria,36.079081,-86.038092
TN,Algood,36.199964,-85.446773
TN,Allardt,36.381087,-84.881393
TN,Altamont,35.433855,-85.73861
TN,Andersonville,36.196956,-84.033061
TN,Apison,35.004854,-85.009676
TN,Ardmore,35.004441,-86.850713
TN,Arlington,35.252517,-89.661149
TN,Ashland City,36.25617,-87.032741
TN,Athens,35.457744,-84.603753
TN,Atoka,35.425858,-89.784414
TN,Atwood,35.974723,-88.668898
TN,Auburntown,35.952608,-86.093476
TN,Baileyton,36.324346,-82.836049
TN,Baneberry,36.046375,-83.278211
TN,Banner Hill,36.122261,-82.420288
TN,Bartlett,35.234169,-89.820266
TN,Baxter,36.153678,-85.634922
TN,Bean Station,36.338425,-83.28519
TN,Beech Bluff,35.604648,-88.629207
TN,Beersheba Springs,35.458984,-85.668816
TN,Bell Buckle,35.590783,-86.353762
TN,Belle Meade,36.099441,-86.85626
TN,Bells,35.719717,-89.085379
TN,Belvidere,35.128085,-86.188071
TN,Benton,35.174905,-84.651709
TN,Berry Hill,36.119618,-86.767453
TN,Bethel Springs,35.234146,-88.613109
TN,Bethpage,36.484267,-86.308523
TN,Big Rock,36.57663,-87.757922
TN,Big Sandy,36.232681,-88.085062
TN,Biltmore,36.368736,-82.221133
TN,Blaine,36.144719,-83.69554
TN,Blanche,35.043705,-86.753261
TN,Bloomingdale,36.582269,-82.506765
TN,Blountville,36.532994,-82.32887
TN,Bluff City,36.459484,-82.277888
TN,Bogota,36.162032,-89.43898
TN,Bolivar,35.264019,-89.011896
TN,Bon Air,35.933264,-85.370127
TN,Bon Aqua Junction,35.928121,-87.312356
TN,Bowman,36.061625,-85.035721
TN,Braden,35.368471,-89.571791
TN,Bradford,36.073782,-88.81632
TN,Bransford,36.513296,-86.285261
TN,Brentwood,35.994272,-86.777625
TN,Briceville,36.177839,-84.183615
TN,Brighton,35.481272,-89.735359
TN,Bristol,36.558549,-82.217001
TN,Brownsville,35.589036,-89.257856
TN,Bruceton,36.034881,-88.24657
TN,Buchanan,36.434018,-88.202751
TN,Bulls Gap,36.261636,-83.078843
TN,Burlison,35.55689,-89.784603
TN,Burns,36.050207,-87.298002
TN,Butler,36.357069,-82.035589
TN,Byrdstown,36.573626,-85.134193
TN,Calhoun,35.301834,-84.741456
TN,Camden,36.066251,-88.104609
TN,Carthage,36.256557,-85.942885
TN,Caryville,36.311661,-84.199713
TN,Castalian Springs,36.401198,-86.306778
TN,Cedar Hill,36.551193,-87.001252
TN,Celina,36.547611,-85.503754
TN,Centertown,35.725116,-85.919742
TN,Centerville,35.8262,-87.438292
TN,Central,36.333803,-82.296864
TN,Chapel Hill,35.628318,-86.696896
TN,Charleston,35.286511,-84.761672
TN,Charlotte,36.186136,-87.338884
TN,Chattanooga,35.065958,-85.248386
TN,Chesterfield,35.652772,-88.266975
TN,Chewalla,35.020862,-88.642673
TN,Childers Hill,35.081499,-88.326711
TN,Christiana,35.719269,-86.412922
TN,Church Hill,36.519626,-82.714098
TN,Clarkrange,36.18572,-85.009605
TN,Clarksburg,35.87048,-88.393721
TN,Clarksville,36.56643,-87.345216
TN,Cleveland,35.180044,-84.871288
TN,Clifton,35.377286,-87.991172
TN,Clinton,36.097338,-84.128945
TN,Coalfield,36.022835,-84.442491
TN,Coalmont,35.344173,-85.713781
TN,Coker Creek,35.263214,-84.28821
TN,Collegedale,35.052602,-85.048799
TN,Collierville,35.048925,-89.697076
TN,Collinwood,35.17451,-87.744093
TN,Colonial Heights,36.49445,-82.490623
TN,Columbia,35.622509,-87.049766
TN,Conasauga,35.005212,-84.727607
TN,Cookeville,36.146926,-85.512653
TN,Coopertown,36.414238,-86.965786
TN,Copperhill,34.998971,-84.391339
TN,Cornersville,35.363395,-86.858376
TN,Cosby,35.795132,-83.245657
TN,Cottage Grove,36.378173,-88.478957
TN,Cottontown,36.448941,-86.533597
TN,Counce,35.040447,-88.2717
TN,Covington,35.565812,-89.648088
TN,Cowan,35.163028,-86.014118
TN,Crab Orchard,35.906604,-84.884714
TN,Cross Plains,36.541247,-86.676636
TN,Crossville,35.953422,-85.030249
TN,Crump,35.230128,-88.346135
